Id,Type,Term,Description,GE,Requirements,Department 
SPAN 307,LEC,2182,Spanish and Latin American Film,GEC4,Prerequisite: Junior standing; completion of GE Area A with a grade of C- or better; and SPAN 233.,SPAN
SPAN 307,Lec,2192,Spanish and Latin American Film,GEC4,Prerequisite: Junior standing; completion of GE Area A with a grade of C- or better; and SPAN 233.,SPAN
SPAN 307,Lec,2202,Spanish and Latin American Film,GEC4,Prerequisite: Junior standing; completion of GE Area A with grades of C- or better; completion of one course in GE Area B1 with a grade of C- or better; and SPAN 233.,SPAN
SPAN 307,Lec,2212,Spanish and Latin American Film,CUD,Prerequisite: Junior standing; completion of GE Area A with grades of C- or better; completion of one course in GE Area B4 with a grade of C- or better (GE Area B1 for the 19-20 or earlier catalogs); and SPAN 233.,SPAN
SPAN 307,Lec,2222,Spanish and Latin American Film,CUD,Prerequisite: Junior standing; completion of GE Area A with grades of C- or better; completion of one course in GE Area B4 with a grade of C- or better (GE Area B1 for the 19-20 or earlier catalogs); and SPAN 233.,SPAN
SPAN 307 5W1,Act,2186,Spanish and Latin American Film,GEC4,Prerequisite: Junior standing; completion of GE Area A with a grade of C- or better; and SPAN 233.,SPAN
SPAN 307 5W1,Act,2196,Spanish and Latin American Film,GEC4,Prerequisite: Junior standing; completion of GE Area A with grades of C- or better; completion of one course in GE Area B1 with a grade of C- or better; and SPAN 233.,SPAN
SPAN 307 5W1,Act,2206,Spanish and Latin American Film,CUD,Prerequisite: Junior standing; completion of GE Area A with grades of C- or better; completion of one course in GE Area B4 with a grade of C- or better (GE Area B1 for the 19-20 or earlier catalogs); and SPAN 233.,SPAN
SPAN 307 5W1,Lec,2186,Spanish and Latin American Film,GEC4,Prerequisite: Junior standing; completion of GE Area A with a grade of C- or better; and SPAN 233.,SPAN
SPAN 307 5W1,Lec,2196,Spanish and Latin American Film,GEC4,Prerequisite: Junior standing; completion of GE Area A with grades of C- or better; completion of one course in GE Area B1 with a grade of C- or better; and SPAN 233.,SPAN
SPAN 307 5W1,Lec,2206,Spanish and Latin American Film,CUD,Prerequisite: Junior standing; completion of GE Area A with grades of C- or better; completion of one course in GE Area B4 with a grade of C- or better (GE Area B1 for the 19-20 or earlier catalogs); and SPAN 233.,SPAN
SPAN 351,LEC,2182,Chicano/Latino Writers in the United States,C4US,Prerequisite: Junior standing; completion of GE Area A with a grade of C- or better; and one lower division course in Area C.,SPAN
SPAN 402,LEC,2182,Advanced Topics in Spanish Linguistics,,Prerequisite: SPAN 207.,SPAN
SPAN 402,Lec,2192,Advanced Topics in Spanish Linguistics,,Prerequisite: SPAN 207.,SPAN
SPAN 402,Lec,2204,Advanced Topics in Spanish Linguistics,,Prerequisite: SPAN 207.,SPAN
SPAN 402,Lec,2214,Advanced Topics in Spanish Linguistics,,Prerequisite: SPAN 207.,SPAN
SPAN 402,Lec,2224,Advanced Topics in Spanish Linguistics,,Prerequisite: SPAN 207.,SPAN
SPAN 410,Lec,2188,Advanced Literature in Spanish,,Prerequisite: SPAN 233.,SPAN
SPAN 410,Lec,2202,Advanced Literature in Spanish,,Prerequisite: SPAN 233.,SPAN
SPAN 410,Lec,2212,Advanced Literature in Spanish,,Prerequisite: SPAN 233.,SPAN
SPAN 410,Lec,2218,Advanced Literature in Spanish,,Prerequisite: SPAN 233.,SPAN
SPAN 416,Lec,2184,Don Quixote,,Prerequisite: SPAN 233.,SPAN
SPAN 416,Lec,2198,Don Quixote,,Prerequisite: SPAN 233.,SPAN
SPAN 416,Lec,2212,Don Quixote,,Prerequisite: SPAN 233.,SPAN
SPAN 416,Lec,2222,Don Quixote,,Prerequisite: SPAN 233.,SPAN
SPAN 470,Lec,2192,Selected Advanced Topics,,,SPAN
SPAN 470,Lec,2194,Selected Advanced Topics,,,SPAN
SPAN 470,Lec,2202,Selected Advanced Topics,,,SPAN
SPAN 470,Lec,2204,Selected Advanced Topics,,,SPAN
SPAN 470,Lec,2208,Selected Advanced Topics,,,SPAN
SPAN 470,Lec,2212,Selected Advanced Topics,,,SPAN
SPAN 4IP,LEC,2182,Study Abroad,,,SPAN
SPAN 4IP,Lec,2184,Study Abroad,,,SPAN
SPAN 4IP,Lec,2192,Study Abroad,,,SPAN
SPAN 4IP,Lec,2194,Study Abroad,,,SPAN
SPAN P101 COP,Act,2192,Elementary Spanish I,,,SPAN
SPAN P101 COP,Act,2198,Elementary Spanish I,,,SPAN
SPAN P101 COP,Act,2208,Elementary Spanish I,,,SPAN
SPAN P101 COP,Lec,2192,Elementary Spanish I,,,SPAN
SPAN P101 COP,Lec,2198,Elementary Spanish I,,,SPAN
SPAN P101 COP,Lec,2208,Elementary Spanish I,,,SPAN
SPAN P102 COP,Act,2184,Elementary Spanish II,,,SPAN
SPAN P102 COP,Act,2188,Elementary Spanish II,,,SPAN
SPAN P102 COP,Act,2202,Elementary Spanish II,,,SPAN
SPAN P102 COP,Lec,2184,Elementary Spanish II,,,SPAN
SPAN P102 COP,Lec,2188,Elementary Spanish II,,,SPAN
SPAN P102 COP,Lec,2202,Elementary Spanish II,,,SPAN
SPAN P103 COP,Act,2204,Elementary Spanish III,,,SPAN
SPAN P103 COP,Lec,2204,Elementary Spanish III,,,SPAN
SPAN P201 COP,Act,2204,Intermediate Spanish I,GEC5,,SPAN
SPAN P201 COP,Act,2208,Intermediate Spanish I,GEC5,,SPAN
SPAN P201 COP,Lec,2204,Intermediate Spanish I,GEC5,,SPAN
SPAN P201 COP,Lec,2208,Intermediate Spanish I,GEC5,,SPAN
SPAN P233 COP,Lec,2198,Introduction to Hispanic Readings,GEC1,,SPAN
SPAN P307 COP,Act,2186,Spanish and Latin American Film,GEC4,,SPAN
SPAN P307 COP,Act,2196,Spanish and Latin American Film,GEC4,,SPAN
SPAN P307 COP,Lec,2186,Spanish and Latin American Film,GEC4,,SPAN
SPAN P307 COP,Lec,2196,Spanish and Latin American Film,GEC4,,SPAN
SPAN P416 COP,Lec,2184,Don Quixote,,,SPAN
SPAN S101 CSS,Act,2186,Elementary Spanish I,,Not open to students with credit in SPAN 104 or SPAN 111.,SPAN
SPAN S101 CSS,Lec,2186,Elementary Spanish I,,Not open to students with credit in SPAN 104 or SPAN 111.,SPAN
SPAN S102 CSS,Act,2186,Elementary Spanish II,,Prerequisite: SPAN 101 or SPAN 111. Not open to students with credit in SPAN 104,SPAN
SPAN S102 CSS,Lec,2186,Elementary Spanish II,,Prerequisite: SPAN 101 or SPAN 111. Not open to students with credit in SPAN 104,SPAN
SPAN S103 CSS,Act,2186,Elementary Spanish III,,Prerequisite: SPAN 102. Not open to students with credit in SPAN 104.,SPAN
SPAN S103 CSS,Lec,2186,Elementary Spanish III,,Prerequisite: SPAN 102. Not open to students with credit in SPAN 104.,SPAN
SPAN S141 CSS,Act,2196,Elementary Spanish I Study Abroad,C125,"Not open to students with credit in SPAN 104, SPAN 111, or SPAN 141.",SPAN
SPAN S141 CSS,Lec,2196,Elementary Spanish I Study Abroad,C125,"Not open to students with credit in SPAN 104, SPAN 111, or SPAN 141.",SPAN
SPAN S142 CSS,Act,2196,Elementary Spanish II Study Abroad,C125,"Prerequisite: SPAN 101, SPAN 111, or SPAN 141. Not open to students with credit in SPAN 102 or 104.",SPAN
SPAN S142 CSS,Lec,2196,Elementary Spanish II Study Abroad,C125,"Prerequisite: SPAN 101, SPAN 111, or SPAN 141. Not open to students with credit in SPAN 102 or 104.",SPAN
SPAN S143 CSS,Act,2196,Elementary Spanish III Study Abroad,C125,Prerequisite: SPAN 102 or SPAN 142. Not open to students with credit in SPAN 103 or 104.,SPAN
SPAN S143 CSS,Lec,2196,Elementary Spanish III Study Abroad,C125,Prerequisite: SPAN 102 or SPAN 142. Not open to students with credit in SPAN 103 or 104.,SPAN
SPAN S201 CSS,Act,2186,Intermediate Spanish I,GEC5,Prerequisite: SPAN 103. Not open to students with credit in SPAN 204.,SPAN
SPAN S201 CSS,Lec,2186,Intermediate Spanish I,GEC5,Prerequisite: SPAN 103. Not open to students with credit in SPAN 204.,SPAN
SPAN S202 CSS,Act,2186,Intermediate Spanish II,GEC5,Prerequisite: SPAN 201. Not open to students with credit in SPAN 204.,SPAN
SPAN S202 CSS,Lec,2186,Intermediate Spanish II,GEC5,Prerequisite: SPAN 201. Not open to students with credit in SPAN 204.,SPAN
SPAN S203 CSS,Act,2186,Intermediate Spanish III,GEC5,Prerequisite: SPAN 202. Not open to students with credit in SPAN 206.,SPAN
SPAN S203 CSS,Act,2196,Intermediate Spanish III,GEC5,Prerequisite: SPAN 202 or SPAN 242. Not open to students with credit in SPAN 206 or SPAN 243.,SPAN
SPAN S203 CSS,Lec,2186,Intermediate Spanish III,GEC5,Prerequisite: SPAN 202. Not open to students with credit in SPAN 206.,SPAN
SPAN S203 CSS,Lec,2196,Intermediate Spanish III,GEC5,Prerequisite: SPAN 202 or SPAN 242. Not open to students with credit in SPAN 206 or SPAN 243.,SPAN
SPAN S241 CSS,Act,2196,Intermediate Spanish I Study Abroad,C125,Prerequisite: SPAN 103 or SPAN 143. Not open to students with credit in SPAN 201.,SPAN
SPAN S241 CSS,Lec,2196,Intermediate Spanish I Study Abroad,C125,Prerequisite: SPAN 103 or SPAN 143. Not open to students with credit in SPAN 201.,SPAN
SPAN S242 CSS,Act,2196,Intermediate Spanish II Study Abroad,C125,Prerequisite: SPAN 201 or SPAN 241. Not open to students with credit in SPAN 202.,SPAN
SPAN S242 CSS,Lec,2196,Intermediate Spanish II Study Abroad,C125,Prerequisite: SPAN 201 or SPAN 241. Not open to students with credit in SPAN 202.,SPAN
SPAN S243 CSS,Act,2196,Intermediate Spanish III Study Abroad,C125,Prerequisite: SPAN 202 or SPAN 242. Not open to students with credit in SPAN 203 or SPAN 206.,SPAN
SPAN S243 CSS,Lec,2196,Intermediate Spanish III Study Abroad,C125,Prerequisite: SPAN 202 or SPAN 242. Not open to students with credit in SPAN 203 or SPAN 206.,SPAN
SPAN S301 CSS,Lec,2186,Advanced Composition in Spanish,,Prerequisite: SPAN 203 or SPAN 206,SPAN
SPAN S301 CSS,Lec,2196,Advanced Composition in Spanish,,"Prerequisite: SPAN 203, SPAN 206, SPAN 243",SPAN
SPAN S302 CSS,Act,2186,Advanced Conversation and Composition in Spanish,,Prerequisite: SPAN 203 or SPAN 206,SPAN
SPAN S302 CSS,Act,2196,Advanced Conversation and Composition in Spanish,,"Prerequisite: SPAN 203, SPAN 206, SPAN 243",SPAN
SPAN S302 CSS,Lec,2186,Advanced Conversation and Composition in Spanish,,Prerequisite: SPAN 203 or SPAN 206,SPAN
SPAN S302 CSS,Lec,2196,Advanced Conversation and Composition in Spanish,,"Prerequisite: SPAN 203, SPAN 206, SPAN 243",SPAN
TH 101,Sem,2188,First-Year Theatre Seminar,,Prerequisite: Theatre Arts major.,TH
TH 101,Sem,2198,First-Year Theatre Seminar,,Prerequisite: Theatre Arts major.,TH
TH 101,Sem,2208,First-Year Theatre Seminar,,Prerequisite: Theatre Arts major.,TH
TH 201,Lec,2218,First Year Theatre Experience,,,TH
TH 210,LEC,2182,Introduction to Theatre,GEC3,,TH
TH 210,Lec,2184,Introduction to Theatre,GEC3,,TH
TH 210,Lec,2188,Introduction to Theatre,GEC3,,TH
TH 210,Lec,2192,Introduction to Theatre,GEC3,,TH
TH 210,Lec,2194,Introduction to Theatre,GEC3,,TH
TH 210,Lec,2198,Introduction to Theatre,GEC3,,TH
TH 210,Lec,2202,Introduction to Theatre,GEC3,,TH
TH 210,Lec,2204,Introduction to Theatre,GEC3,,TH
TH 210,Lec,2208,Introduction to Theatre,C1,,TH
TH 210,Lec,2212,Introduction to Theatre,C1,,TH
TH 210,Lec,2214,Introduction to Theatre,C1,,TH
TH 210,Lec,2218,Introduction to Theatre,C1,Not open to Theatre majors,TH
TH 210,Lec,2222,Introduction to Theatre,C1,Not open to Theatre majors,TH
TH 210,Lec,2224,Introduction to Theatre,C1,Not open to Theatre majors,TH
TH 210 5W1,Lec,2186,Introduction to Theatre,GEC3,,TH
TH 210 5W1,Lec,2196,Introduction to Theatre,GEC3,,TH
TH 210 5W1,Lec,2206,Introduction to Theatre,C1,,TH
TH 210 5W1,Lec,2216,Introduction to Theatre,C1,Not open to Theatre majors,TH
TH 210 5W2,Lec,2206,Introduction to Theatre,C1,,TH
TH 210 5W2,Lec,2216,Introduction to Theatre,C1,Not open to Theatre majors,TH
TH 220,ACT,2182,Acting Methods,,Prerequisite: TH 210.,TH
TH 220,Act,2184,Acting Methods,,Prerequisite: TH 210.,TH
TH 220,Act,2192,Acting Methods,,Prerequisite: TH 210.,TH
TH 220,Act,2202,Acting Methods,,Prerequisite: TH 210.,TH
TH 220,Act,2212,Acting Methods,,Prerequisite: TH 210.,TH
TH 220,Act,2222,Acting I,,Prerequisite: TH 201 or TH 210.,TH
TH 220,LEC,2182,Acting Methods,,Prerequisite: TH 210.,TH
TH 220,Lec,2184,Acting Methods,,Prerequisite: TH 210.,TH
TH 220,Lec,2192,Acting Methods,,Prerequisite: TH 210.,TH
TH 220,Lec,2202,Acting Methods,,Prerequisite: TH 210.,TH
TH 220,Lec,2212,Acting Methods,,Prerequisite: TH 210.,TH
TH 220,Lec,2222,Acting I,,Prerequisite: TH 201 or TH 210.,TH
TH 225,LAB,2182,Costume Construction I,,Prerequisite: May not be taken concurrently with TH 230 or TH 330.,TH
TH 225,Lab,2184,Costume Construction I,,Prerequisite: May not be taken concurrently with TH 230 or TH 330.,TH
TH 225,Lab,2188,Costume Construction I,,Prerequisite: May not be taken concurrently with TH 230 or TH 330.,TH
TH 225,Lab,2192,Costume Construction I,,Prerequisite: May not be taken concurrently with TH 230 or TH 330.,TH
TH 225,Lab,2194,Costume Construction I,,Prerequisite: May not be taken concurrently with TH 230 or TH 330.,TH
TH 225,Lab,2198,Costume Construction I,,Prerequisite: May not be taken concurrently with TH 230 or TH 330.,TH
TH 225,Lab,2202,Costume Construction I,,Prerequisite: May not be taken concurrently with TH 230 or TH 330.,TH
TH 225,Lab,2204,Costume Construction I,,Prerequisite: May not be taken concurrently with TH 230 or TH 330.,TH
TH 225,Lab,2208,Costume Construction I,,Prerequisite: May not be taken concurrently with TH 230 or TH 330.,TH
TH 225,Lab,2212,Costume Construction I,,Prerequisite: May not be taken concurrently with TH 230 or TH 330.,TH
TH 225,Lab,2214,Costume Construction I,,Prerequisite: May not be taken concurrently with TH 230 or TH 330.,TH
TH 225,Lab,2218,Costume Construction I,,Prerequisite: May not be taken concurrently with TH 230 or TH 330.,TH
TH 225,Lab,2222,Costume Construction I,,Prerequisite: May not be taken concurrently with TH 230 or TH 330.,TH
TH 225,Lab,2224,Costume Construction I,,Prerequisite: May not be taken concurrently with TH 230 or TH 330.,TH
TH 227,LEC,2182,Theatre History I,GEC3,,TH
TH 227,Lec,2188,Theatre History I,GEC3,,TH
TH 227,Lec,2192,Theatre History I,GEC3,,TH
TH 227,Lec,2198,Theatre History I,GEC3,,TH
TH 227,Lec,2202,Theatre History I,GEC3,,TH
TH 227,Lec,2204,Theatre History I,GEC3,,TH
TH 227,Lec,2208,Theatre History I,C1,,TH
TH 227,Lec,2212,Theatre History I,C1,,TH
TH 227,Lec,2216,Theatre History I,C1,,TH
TH 227,Lec,2218,Theatre History I,C1,,TH
TH 227,Lec,2222,Theatre History I,C1,,TH
TH 228,Lec,2188,Theatre History II,GEC3,,TH
TH 228,Lec,2194,Theatre History II,GEC3,,TH
TH 228,Lec,2198,Theatre History II,GEC3,,TH
TH 228,Lec,2208,Theatre History II,C1,,TH
TH 228,Lec,2212,Theatre History II,C1,,TH
TH 228,Lec,2214,Theatre History II,C1,,TH
TH 228,Lec,2218,Theatre History II,C1,,TH
TH 228,Lec,2222,Theatre History II,C1,,TH
TH 230,LAB,2182,Stagecraft I,,May not be taken concurrently with TH 225 or TH 325.,TH
TH 230,Lab,2184,Stagecraft I,,May not be taken concurrently with TH 225 or TH 325.,TH
TH 230,Lab,2188,Stagecraft I,,May not be taken concurrently with TH 225 or TH 325.,TH
TH 230,Lab,2192,Stagecraft I,,May not be taken concurrently with TH 225 or TH 325.,TH
TH 230,Lab,2194,Stagecraft I,,May not be taken concurrently with TH 225 or TH 325.,TH
TH 230,Lab,2198,Stagecraft I,,May not be taken concurrently with TH 225 or TH 325.,TH
TH 230,Lab,2202,Stagecraft I,,May not be taken concurrently with TH 225 or TH 325.,TH
TH 230,Lab,2204,Stagecraft I,,May not be taken concurrently with TH 225 or TH 325.,TH
TH 230,Lab,2208,Stagecraft I,,May not be taken concurrently with TH 225 or TH 325.,TH
TH 230,Lab,2212,Stagecraft I,,May not be taken concurrently with TH 225 or TH 325.,TH
TH 230,Lab,2214,Stagecraft I,,May not be taken concurrently with TH 225 or TH 325.,TH
TH 230,Lab,2218,Stagecraft I,,May not be taken concurrently with TH 225 or TH 325.,TH
TH 230,Lab,2222,Stagecraft I,,May not be taken concurrently with TH 225 or TH 325.,TH
TH 230,Lab,2224,Stagecraft I,,May not be taken concurrently with TH 225 or TH 325.,TH
TH 235,Act,2214,Acting II,,Prerequisite: TH 220,TH
TH 235,Act,2224,Acting II,,Prerequisite: TH 220,TH
TH 235,Lec,2214,Acting II,,Prerequisite: TH 220,TH
TH 235,Lec,2224,Acting II,,Prerequisite: TH 220,TH
TH 240,ACT,2182,Improvisational Theatre,,,TH
TH 240,Act,2184,Improvisational Theatre,,,TH
TH 240,LEC,2182,Improvisational Theatre,,,TH
TH 240,Lec,2184,Improvisational Theatre,,,TH
TH 245,Lec,2188,Introduction to Stage Management,,Prerequisite: TH 210.,TH
TH 245,Lec,2208,Introduction to Stage Management,,Prerequisite: TH 210.,TH
TH 255,Act,2224,Technical Theatre Production,,Prerequisite: TH 230,TH
TH 255,Lec,2224,Technical Theatre Production,,Prerequisite: TH 230,TH
TH 260,Lec,2192,Voice and Diction for the Stage,,,TH
TH 260,Lec,2208,Voice and Diction for the Stage,,,TH
TH 260,Lec,2218,Voice and Diction for the Stage,,,TH
TH 270,Act,2198,Stage Make-Up,,,TH
TH 270,Act,2214,Stage Make-Up,,,TH
TH 270,Act,2218,Stage Make-Up,,,TH
TH 270,Lec,2198,Stage Make-Up,,,TH
TH 270,Lec,2214,Stage Make-Up,,,TH
TH 270,Lec,2218,Stage Make-Up,,,TH
TH 275,Lec,2198,Selected Topics,,Open to undergrad students only.,TH
TH 275,Lec,2202,Selected Topics,,Open to undergrad students only.,TH
TH 280,LEC,2182,Body Awareness and Expression,,,TH
TH 280,Lec,2194,Body Awareness and Expression,,,TH
TH 280,Lec,2204,Body Awareness and Expression,,,TH
TH 280,Lec,2224,Body Awareness and Expression,,,TH
TH 285,IND,2182,Internship,,Prerequisite: TH 101; TH 210; and consent of instructor.,TH
TH 285,Ind,2188,Internship,,Prerequisite: TH 101; TH 210; and consent of instructor.,TH
TH 285,Ind,2192,Internship,,Prerequisite: TH 101; TH 210; and consent of instructor.,TH
TH 285,Ind,2194,Internship,,Prerequisite: TH 101; TH 210; and consent of instructor.,TH
TH 285,Ind,2198,Internship,,Prerequisite: TH 101; TH 210; and consent of instructor.,TH
TH 285,Ind,2202,Internship,,Prerequisite: TH 101; TH 210; and consent of instructor.,TH
TH 285,Ind,2208,Internship,,Prerequisite: TH 101; TH 210; and consent of instructor.,TH
TH 285,Ind,2218,Internship,,Prerequisite: TH 101; TH 210; and consent of instructor.,TH
TH 285,Ind,2222,Internship,,Prerequisite: TH 101; TH 210; and consent of instructor.,TH
TH 285,Ind,2224,Internship,,Prerequisite: TH 101; TH 210; and consent of instructor.,TH
TH 290,Sem,2184,Script Analysis,,Prerequisite: TH 210 or TH 227 or TH 228.,TH
TH 290,Sem,2194,Script Analysis,,Prerequisite: TH 210 or TH 227 or TH 228.,TH
TH 290,Sem,2202,Script Analysis,,Prerequisite: TH 210 or TH 227 or TH 228.,TH
TH 290,Sem,2208,Script Analysis,,Prerequisite: TH 210 or TH 227 or TH 228.,TH
TH 290,Sem,2212,Script Analysis,,Prerequisite: TH 210 or TH 227 or TH 228.,TH
TH 290,Sem,2218,Script Analysis,,Prerequisite: TH 210 or TH 227 or TH 228.,TH
TH 295,Act,2184,Foundations in Theatrical Design,,Prerequisite: TH 210.,TH
