Name,Section,Id,Term,Type,Days,Start Time,End Time,Instructor,Location,Enrollment Capacity,Enrollment Count,Waitlist Count,Drop Count,Id.1,Term.1 
CSC 492,26.0,****,2202,Ind,,,,"Vakalis, I",,10.0,1.0,0.0,0.0,,
CSC 492,27.0,****,2202,Ind,,,,"Ventura, J",,10.0,0.0,0.0,0.0,,
CSC 492,28.0,****,2202,Ind,,,,"Wood, Z",,10.0,5.0,0.0,0.0,,
CSC 492 /0,29.0,****,2202,Ind,,,,,,10.0,0.0,0.0,0.0,,
CSC 492 /0,30.0,****,2202,Ind,,,,,,10.0,0.0,0.0,0.0,,
CSC 492 /0,31.0,****,2202,Ind,,,,,,10.0,0.0,0.0,0.0,,
CSC P492 COP,25.0,****,2202,Ind,,,,"Stanchev, L",,10.0,1.0,0.0,0.0,,
CSC 492,2.0,****,2204,Ind,,,,"Anderson, P",,10.0,4.0,0.0,0.0,,
CSC 492,3.0,****,2204,Ind,,,,"Bellardo, J",,10.0,1.0,0.0,0.0,,
CSC 492,4.0,****,2204,Ind,,,,"Clements, J",,10.0,5.0,0.0,0.0,,
CSC 492,5.0,****,2204,Ind,,,,"da Silva, B",,10.0,3.0,0.0,0.0,,
CSC 492,6.0,****,2204,Ind,,,,"DeBruhl, B",,10.0,5.0,0.0,0.0,,
CSC 492,7.0,****,2204,Ind,,,,"Dekhtyar, A",,10.0,5.0,0.0,0.0,,
CSC 492,8.0,****,2204,Ind,,,,"Eckhardt, C",,10.0,3.0,0.0,0.0,,
CSC 492,9.0,****,2204,Ind,,,,"Falessi, D",,10.0,1.0,0.0,0.0,,
CSC 492,10.0,****,2204,Ind,,,,"Fang, D",,10.0,4.0,0.0,0.0,,
CSC 492,11.0,****,2204,Ind,,,,"Haungs, M",,10.0,6.0,0.0,0.0,,
CSC 492,12.0,****,2204,Ind,,,,"Janzen, D",,10.0,0.0,0.0,0.0,,
CSC 492,13.0,****,2204,Ind,,,,"Keen, A",,10.0,3.0,0.0,0.0,,
CSC 492,14.0,****,2204,Ind,,,,"Khosmood, F",,10.0,4.0,0.0,0.0,,
CSC 492,15.0,****,2204,Ind,,,,"Lupo, C",,10.0,15.0,0.0,0.0,,
CSC 492,16.0,****,2204,Ind,,,,"Lupo, C",,10.0,2.0,0.0,0.0,,
CSC 492,17.0,****,2204,Ind,,,,"Migler, T",,10.0,3.0,0.0,0.0,,
CSC 492,18.0,****,2204,Ind,,,,"Nico, P",,10.0,1.0,0.0,0.0,,
CSC 492,19.0,****,2204,Ind,,,,"Pantoja, M",,10.0,9.0,0.0,0.0,,
CSC 492,20.0,****,2204,Ind,,,,"Peterson, Z",,10.0,0.0,0.0,0.0,,
CSC 492,21.0,****,2204,Ind,,,,"Seng, J",,10.0,3.0,0.0,0.0,,
CSC 492,22.0,****,2204,Ind,,,,"Smith, H",,10.0,1.0,0.0,0.0,,
CSC 492,23.0,****,2204,Ind,,,,"Staley, C",,10.0,6.0,0.0,0.0,,
CSC 492,24.0,****,2204,Ind,,,,"Stanchev, L",,10.0,0.0,0.0,0.0,,
CSC 492,25.0,****,2204,Ind,,,,"Gharibyan, H",,10.0,1.0,0.0,0.0,,
CSC 492,26.0,****,2204,Ind,,,,"Vakalis, I",,10.0,0.0,0.0,0.0,,
CSC 492,27.0,****,2204,Ind,,,,"Ventura, J",,10.0,2.0,0.0,0.0,,
CSC 492,28.0,****,2204,Ind,,,,"Wood, Z",,10.0,7.0,0.0,0.0,,
CSC 492,29.0,****,2204,Ind,,,,"Benson, B",,10.0,0.0,0.0,0.0,,
CSC 492,30.0,****,2204,Ind,,,,"Lupo, C",,10.0,1.0,0.0,0.0,,
CSC 492,31.0,****,2204,Ind,,,,"Callenes-Sloan, J",,10.0,0.0,0.0,0.0,,
CSC 492,32.0,****,2204,Ind,,,,"Danowitz, A",,10.0,1.0,0.0,0.0,,
CSC 492,33.0,****,2204,Ind,,,,"Lupo, C",,10.0,1.0,0.0,0.0,,
CSC 492,34.0,****,2204,Ind,,,,"Oliver, J",,10.0,0.0,0.0,0.0,,
CSC 492,35.0,****,2204,Ind,,,,"Slivovsky, L",,10.0,2.0,0.0,0.0,,
CSC 492,36.0,****,2204,Ind,,,,"Lupo, C",,10.0,1.0,0.0,0.0,,
CSC 492,37.0,****,2204,Ind,,,,"Costello, E",,10.0,0.0,0.0,0.0,,
CSC 492,38.0,****,2204,Ind,,,,"Lehr, J",,10.0,0.0,0.0,0.0,,
CSC 492,39.0,****,2204,Ind,,,,"Sun, D",,10.0,0.0,0.0,0.0,,
CSC 492,40.0,****,2204,Ind,,,,"Lupo, C",,10.0,1.0,0.0,0.0,,
CSC P492 COP,2.0,****,2206,Ind,,,,"Lupo, C",,10.0,1.0,0.0,0.0,,
CSC 492,2.0,****,2208,Ind,,,,"Anderson, P",,10.0,0.0,0.0,0.0,,
CSC 492 /0,3.0,****,2208,Ind,,,,,,10.0,0.0,0.0,0.0,,
CSC 492,4.0,****,2208,Ind,,,,"Bellardo, J",,10.0,0.0,0.0,0.0,,
CSC 492,5.0,****,2208,Ind,,,,"Clements, J",,10.0,0.0,0.0,0.0,,
CSC 492,6.0,****,2208,Ind,,,,"da Silva, B",,10.0,0.0,0.0,0.0,,
CSC 492,7.0,****,2208,Ind,,,,"DeBruhl, B",,10.0,0.0,0.0,0.0,,
CSC 492,8.0,****,2208,Ind,,,,"Lupo, C",,10.0,1.0,0.0,0.0,,
CSC 492,9.0,****,2208,Ind,,,,"Eckhardt, C",,10.0,0.0,0.0,0.0,,
CSC 492,10.0,****,2208,Ind,,,,"Eisty, N",,10.0,0.0,0.0,0.0,,
CSC 492,11.0,****,2208,Ind,,,,"Fang, D",,10.0,0.0,0.0,0.0,,
CSC 492,12.0,****,2208,Ind,,,,"Gharibyan, H",,10.0,0.0,0.0,0.0,,
CSC 492,13.0,****,2208,Ind,,,,"Haungs, M",,10.0,2.0,0.0,0.0,,
CSC 492,14.0,****,2208,Ind,,,,"Janzen, D",,10.0,1.0,0.0,0.0,,
CSC 492,15.0,****,2208,Ind,,,,"Kazerouni, A",,10.0,0.0,0.0,0.0,,
CSC 492,16.0,****,2208,Ind,,,,"Keen, A",,10.0,1.0,0.0,0.0,,
CSC 492,17.0,****,2208,Ind,,,,"Khosmood, F",,10.0,0.0,0.0,0.0,,
CSC 492,18.0,****,2208,Ind,,,,"Kurfess, F",,10.0,2.0,0.0,0.0,,
CSC 492,19.0,****,2208,Ind,,,,"Lupo, C",,10.0,2.0,0.0,0.0,,
CSC 492,20.0,****,2208,Ind,,,,"Migler, T",,10.0,0.0,0.0,0.0,,
CSC 492 /0,21.0,****,2208,Ind,,,,,,10.0,0.0,0.0,0.0,,
CSC 492,22.0,****,2208,Ind,,,,"Nico, P",,10.0,0.0,0.0,0.0,,
CSC 492,23.0,****,2208,Ind,,,,"Pantoja, M",,10.0,3.0,0.0,0.0,,
CSC 492,24.0,****,2208,Ind,,,,"Peterson, Z",,10.0,0.0,0.0,0.0,,
CSC 492,25.0,****,2208,Ind,,,,"Seng, J",,10.0,0.0,0.0,0.0,,
CSC 492,26.0,****,2208,Ind,,,,"Smith, H",,10.0,0.0,0.0,0.0,,
CSC 492,27.0,****,2208,Ind,,,,"Staley, C",,10.0,0.0,0.0,0.0,,
CSC 492,28.0,****,2208,Ind,,,,"Stanchev, L",,10.0,0.0,0.0,0.0,,
CSC 492,29.0,****,2208,Ind,,,,"Turner, C",,10.0,1.0,0.0,0.0,,
CSC 492,30.0,****,2208,Ind,,,,"Vakalis, I",,10.0,0.0,0.0,0.0,,
CSC 492,31.0,****,2208,Ind,,,,"Ventura, J",,10.0,1.0,0.0,0.0,,
CSC 492,32.0,****,2208,Ind,,,,"Wood, Z",,10.0,0.0,0.0,0.0,,
CSC 492,33.0,****,2208,Ind,,,,"Benson, B",,10.0,0.0,0.0,0.0,,
CSC 492,34.0,****,2208,Ind,,,,"Braun, D",,10.0,0.0,0.0,0.0,,
CSC 492,35.0,****,2208,Ind,,,,"Callenes-Sloan, J",,10.0,0.0,0.0,0.0,,
CSC 492,36.0,****,2208,Ind,,,,"Danowitz, A",,10.0,0.0,0.0,0.0,,
CSC 492,37.0,****,2208,Ind,,,,"Mealy, B",,10.0,0.0,0.0,0.0,,
CSC 492,38.0,****,2208,Ind,,,,"Oliver, J",,10.0,0.0,0.0,0.0,,
CSC 492,39.0,****,2208,Ind,,,,"Slivovsky, L",,10.0,0.0,0.0,0.0,,
CSC 492,40.0,****,2208,Ind,,,,"Smilkstein, T",,10.0,0.0,0.0,0.0,,
CSC 492,41.0,****,2208,Ind,,,,"Costello, E",,10.0,0.0,0.0,0.0,,
CSC 492,42.0,****,2208,Ind,,,,"Lehr, J",,10.0,0.0,0.0,0.0,,
CSC 492,43.0,****,2208,Ind,,,,"Sun, D",,10.0,0.0,0.0,0.0,,
CSC 492,44.0,****,2208,Ind,,,,"Lupo, C",,10.0,2.0,0.0,0.0,,
CSC 492 /0,45.0,****,2208,Ind,,,,,,10.0,0.0,0.0,0.0,,
CSC 492 /0,1.0,****,2212,Ind,,,,,,0.0,0.0,0.0,1.0,,
CSC 492,2.0,****,2212,Ind,,,,"Anderson, P",,10.0,1.0,0.0,0.0,,
CSC 492 /0,3.0,****,2212,Ind,,,,,,10.0,0.0,0.0,0.0,,
CSC 492,4.0,****,2212,Ind,,,,"Bellardo, J",,10.0,0.0,0.0,0.0,,
CSC 492,5.0,****,2212,Ind,,,,"Clements, J",,10.0,0.0,0.0,0.0,,
CSC 492,6.0,****,2212,Ind,,,,"da Silva, B",,10.0,0.0,0.0,0.0,,
CSC 492,7.0,****,2212,Ind,,,,"DeBruhl, B",,10.0,2.0,0.0,0.0,,
CSC 492,8.0,****,2212,Ind,,,,"Dekhtyar, A",,10.0,0.0,0.0,0.0,,
CSC 492,9.0,****,2212,Ind,,,,"Eckhardt, C",,10.0,4.0,0.0,1.0,,
CSC 492,10.0,****,2212,Ind,,,,"Eisty, N",,10.0,1.0,0.0,0.0,,
CSC 492,11.0,****,2212,Ind,,,,"Fang, D",,10.0,2.0,0.0,0.0,,
CSC 492,12.0,****,2212,Ind,,,,"Gharibyan, H",,10.0,0.0,0.0,0.0,,
CSC 492,13.0,****,2212,Ind,,,,"Haungs, M",,10.0,1.0,0.0,0.0,,
CSC 492,14.0,****,2212,Ind,,,,"Janzen, D",,10.0,0.0,0.0,0.0,,
CSC 492,15.0,****,2212,Ind,,,,"Kazerouni, A",,10.0,0.0,0.0,0.0,,
CSC 492,16.0,****,2212,Ind,,,,"Keen, A",,10.0,0.0,0.0,0.0,,
CSC 492,17.0,****,2212,Ind,,,,"Khosmood, F",,10.0,3.0,0.0,0.0,,
CSC 492,18.0,****,2212,Ind,,,,"Kurfess, F",,10.0,16.0,0.0,0.0,,
CSC 492,19.0,****,2212,Ind,,,,"Lupo, C",,10.0,1.0,0.0,0.0,,
CSC 492,20.0,****,2212,Ind,,,,"Migler, T",,10.0,1.0,0.0,0.0,,
CSC 492 /0,21.0,****,2212,Ind,,,,,,10.0,0.0,0.0,0.0,,
CSC 492,22.0,****,2212,Ind,,,,"Nico, P",,10.0,2.0,0.0,0.0,,
CSC 492,23.0,****,2212,Ind,,,,"Pantoja, M",,10.0,0.0,0.0,0.0,,
CSC 492,24.0,****,2212,Ind,,,,"Peterson, Z",,10.0,0.0,0.0,0.0,,
CSC 492,25.0,****,2212,Ind,,,,"Seng, J",,10.0,0.0,0.0,0.0,,
CSC 492,26.0,****,2212,Ind,,,,"Smith, H",,10.0,0.0,0.0,0.0,,
CSC 492,27.0,****,2212,Ind,,,,"Staley, C",,10.0,2.0,0.0,0.0,,
CSC 492,28.0,****,2212,Ind,,,,"Stanchev, L",,10.0,3.0,0.0,0.0,,
CSC 492,29.0,****,2212,Ind,,,,"Turner, F",,10.0,0.0,0.0,0.0,,
CSC 492,30.0,****,2212,Ind,,,,"Vakalis, I",,10.0,0.0,0.0,0.0,,
CSC 492,31.0,****,2212,Ind,,,,"Ventura, J",,10.0,0.0,0.0,0.0,,
CSC 492,32.0,****,2212,Ind,,,,"Lupo, C",,10.0,3.0,0.0,0.0,,
CSC 492,33.0,****,2212,Ind,,,,"Benson, B",,10.0,0.0,0.0,0.0,,
CSC 492,34.0,****,2212,Ind,,,,"Braun, D",,10.0,0.0,0.0,0.0,,
CSC 492,35.0,****,2212,Ind,,,,"Callenes-Sloan, J",,10.0,0.0,0.0,0.0,,
CSC 492,36.0,****,2212,Ind,,,,"Danowitz, A",,10.0,0.0,0.0,0.0,,
CSC 492,37.0,****,2212,Ind,,,,"Mealy, B",,10.0,0.0,0.0,0.0,,
CSC 492,38.0,****,2212,Ind,,,,"Oliver, J",,10.0,0.0,0.0,0.0,,
CSC 492,39.0,****,2212,Ind,,,,"Slivovsky, L",,10.0,0.0,0.0,0.0,,
CSC 492,40.0,****,2212,Ind,,,,"Smilkstein, T",,10.0,0.0,0.0,0.0,,
CSC 492,41.0,****,2212,Ind,,,,"Costello, E",,10.0,0.0,0.0,0.0,,
CSC 492,42.0,****,2212,Ind,,,,"Lehr, J",,10.0,0.0,0.0,0.0,,
CSC 492,43.0,****,2212,Ind,,,,"Sun, D",,10.0,0.0,0.0,0.0,,
CSC 492,44.0,****,2212,Ind,,,,"Siu, C",,10.0,2.0,0.0,0.0,,
CSC 492 /0,45.0,****,2212,Ind,,,,,,10.0,0.0,0.0,0.0,,
CSC 492,2.0,****,2214,Ind,,,,"Anderson, P",,10.0,12.0,0.0,0.0,,
CSC 492,3.0,****,2214,Ind,,,,"Beard, S",,10.0,0.0,0.0,0.0,,
CSC 492,4.0,****,2214,Ind,,,,"Bellardo, J",,10.0,0.0,0.0,0.0,,
CSC 492,5.0,****,2214,Ind,,,,"Clements, J",,10.0,10.0,0.0,0.0,,
CSC 492,6.0,****,2214,Ind,,,,"da Silva, B",,10.0,3.0,0.0,0.0,,
CSC 492,7.0,****,2214,Ind,,,,"DeBruhl, B",,10.0,3.0,0.0,0.0,,
CSC 492,8.0,****,2214,Ind,,,,"Lupo, C",,10.0,2.0,0.0,0.0,,
CSC 492,9.0,****,2214,Ind,,,,"Eckhardt, C",,10.0,7.0,0.0,0.0,,
CSC 492,10.0,****,2214,Ind,,,,"Eisty, N",,10.0,2.0,0.0,0.0,,
CSC 492,11.0,****,2214,Ind,,,,"Fang, D",,10.0,4.0,0.0,0.0,,
CSC 492,12.0,****,2214,Ind,,,,"Gharibyan, H",,10.0,0.0,0.0,0.0,,
CSC 492,13.0,****,2214,Ind,,,,"Haungs, M",,10.0,5.0,0.0,0.0,,
CSC 492,14.0,****,2214,Ind,,,,"Janzen, D",,10.0,2.0,0.0,0.0,,
CSC 492,15.0,****,2214,Ind,,,,"Kazerouni, A",,10.0,3.0,0.0,0.0,,
CSC 492,16.0,****,2214,Ind,,,,"Keen, A",,10.0,2.0,0.0,0.0,,
CSC 492,17.0,****,2214,Ind,,,,"Khosmood, F",,10.0,3.0,0.0,0.0,,
CSC 492,18.0,****,2214,Ind,,,,"Lupo, C",,10.0,4.0,0.0,0.0,,
CSC 492,19.0,****,2214,Ind,,,,"Lupo, C",,10.0,0.0,0.0,0.0,,
CSC 492,20.0,****,2214,Ind,,,,"Migler, T",,10.0,2.0,0.0,0.0,,
CSC 492 /0,21.0,****,2214,Ind,,,,,,10.0,0.0,0.0,0.0,,
CSC 492,22.0,****,2214,Ind,,,,"Nico, P",,10.0,1.0,0.0,0.0,,
CSC 492,23.0,****,2214,Ind,,,,"Pantoja, M",,10.0,1.0,0.0,0.0,,
CSC 492,24.0,****,2214,Ind,,,,"Peterson, Z",,10.0,3.0,0.0,0.0,,
CSC 492,25.0,****,2214,Ind,,,,"Seng, J",,10.0,0.0,0.0,0.0,,
CSC 492,26.0,****,2214,Ind,,,,"Smith, H",,10.0,1.0,0.0,0.0,,
CSC 492 /0,27.0,****,2214,Ind,,,,,,10.0,0.0,0.0,0.0,,
CSC 492,28.0,****,2214,Ind,,,,"Stanchev, L",,10.0,7.0,0.0,0.0,,
CSC 492,29.0,****,2214,Ind,,,,"Turner, F",,10.0,1.0,0.0,0.0,,
CSC 492,30.0,****,2214,Ind,,,,"Vakalis, I",,10.0,0.0,0.0,0.0,,
CSC 492,31.0,****,2214,Ind,,,,"Ventura, J",,10.0,3.0,0.0,0.0,,
CSC 492,32.0,****,2214,Ind,,,,"Lupo, C",,10.0,4.0,0.0,0.0,,
CSC 492,33.0,****,2214,Ind,,,,"Benson, B",,10.0,0.0,0.0,0.0,,
CSC 492,34.0,****,2214,Ind,,,,"Braun, D",,10.0,0.0,0.0,0.0,,
CSC 492,35.0,****,2214,Ind,,,,"Callenes-Sloan, J",,10.0,0.0,0.0,0.0,,
CSC 492,36.0,****,2214,Ind,,,,"Danowitz, A",,10.0,0.0,0.0,0.0,,
CSC 492,37.0,****,2214,Ind,,,,"Mealy, B",,10.0,0.0,0.0,0.0,,
CSC 492,38.0,****,2214,Ind,,,,"Oliver, J",,10.0,2.0,0.0,0.0,,
CSC 492,39.0,****,2214,Ind,,,,"Slivovsky, L",,10.0,2.0,0.0,0.0,,
CSC 492,40.0,****,2214,Ind,,,,"Smilkstein, T",,10.0,0.0,0.0,0.0,,
CSC 492,41.0,****,2214,Ind,,,,"Costello, E",,10.0,0.0,0.0,0.0,,
CSC 492,42.0,****,2214,Ind,,,,"Lehr, J",,10.0,0.0,0.0,0.0,,
CSC 492,43.0,****,2214,Ind,,,,"Sun, D",,10.0,0.0,0.0,0.0,,
CSC 492,44.0,****,2214,Ind,,,,"Lupo, C",,10.0,2.0,0.0,0.0,,
CSC 492 /0,45.0,****,2214,Ind,,,,,,10.0,0.0,0.0,0.0,,
CSC 492,2.0,****,2218,Ind,,,,"Anderson, P",,10.0,0.0,0.0,0.0,,
CSC 492,3.0,****,2218,Ind,,,,"Beard, S",,10.0,2.0,0.0,0.0,,
CSC 492,4.0,****,2218,Ind,,,,"Bellardo, J",,10.0,0.0,0.0,0.0,,
CSC 492,5.0,****,2218,Ind,,,,"Clements, J",,10.0,0.0,0.0,0.0,,
CSC 492,6.0,****,2218,Ind,,,,"da Silva, B",,10.0,1.0,0.0,0.0,,
CSC 492,7.0,****,2218,Ind,,,,"Canaan, R",,10.0,0.0,0.0,0.0,,
CSC 492,8.0,****,2218,Ind,,,,"DeBruhl, B",,10.0,0.0,0.0,0.0,,
CSC 492,9.0,****,2218,Ind,,,,"Dekhtyar, A",,10.0,2.0,0.0,1.0,,
CSC 492,10.0,****,2218,Ind,,,,"Eckhardt, C",,10.0,1.0,0.0,0.0,,
CSC 492,11.0,****,2218,Ind,,,,"Fang, D",,10.0,0.0,0.0,0.0,,
CSC 492,12.0,****,2218,Ind,,,,"Gharibyan, H",,10.0,0.0,0.0,0.0,,
CSC 492,13.0,****,2218,Ind,,,,"Grow, A",,10.0,0.0,0.0,1.0,,
CSC 492,14.0,****,2218,Ind,,,,"Haungs, M",,10.0,3.0,0.0,0.0,,
CSC 492,15.0,****,2218,Ind,,,,"Kazerouni, A",,10.0,1.0,0.0,0.0,,
CSC 492,16.0,****,2218,Ind,,,,"Keen, A",,10.0,0.0,0.0,0.0,,
CSC 492,17.0,****,2218,Ind,,,,"Khosmood, F",,10.0,0.0,0.0,0.0,,
CSC 492,18.0,****,2218,Ind,,,,"Kurfess, F",,10.0,3.0,0.0,0.0,,
CSC 492,19.0,****,2218,Ind,,,,"Lupo, C",,10.0,1.0,0.0,0.0,,
CSC 492,20.0,****,2218,Ind,,,,"Migler, T",,10.0,0.0,0.0,0.0,,
CSC 492,21.0,****,2218,Ind,,,,"Mukherjee, J",,10.0,0.0,0.0,0.0,,
CSC 492,22.0,****,2218,Ind,,,,"Nico, P",,10.0,0.0,0.0,0.0,,
CSC 492,23.0,****,2218,Ind,,,,"Pantoja, M",,10.0,2.0,0.0,0.0,,
CSC 492,24.0,****,2218,Ind,,,,"Peterson, Z",,10.0,0.0,0.0,0.0,,
CSC 492,25.0,****,2218,Ind,,,,"Rwebangira, M",,10.0,0.0,0.0,0.0,,
CSC 492,26.0,****,2218,Ind,,,,"Seng, J",,10.0,1.0,0.0,0.0,,
CSC 492,27.0,****,2218,Ind,,,,"Smith, H",,10.0,0.0,0.0,0.0,,
CSC 492,28.0,****,2218,Ind,,,,"Stanchev, L",,10.0,2.0,0.0,0.0,,
CSC 492,29.0,****,2218,Ind,,,,"Turner, F",,10.0,0.0,0.0,0.0,,
CSC 492 /0,30.0,****,2218,Ind,,,,,,10.0,0.0,0.0,0.0,,
CSC 492,31.0,****,2218,Ind,,,,"Ventura, J",,10.0,1.0,0.0,0.0,,
CSC 492,32.0,****,2218,Ind,,,,"Wood, Z",,10.0,0.0,0.0,0.0,,
CSC 492,33.0,****,2218,Ind,,,,"Benson, B",,10.0,0.0,0.0,0.0,,
CSC 492,34.0,****,2218,Ind,,,,"Callenes-Sloan, J",,10.0,0.0,0.0,0.0,,
CSC 492,35.0,****,2218,Ind,,,,"Danowitz, A",,10.0,0.0,0.0,0.0,,
CSC 492,36.0,****,2218,Ind,,,,"Mealy, B",,10.0,0.0,0.0,0.0,,
CSC 492,37.0,****,2218,Ind,,,,"Oliver, J",,10.0,0.0,0.0,0.0,,
CSC 492,38.0,****,2218,Ind,,,,"Slivovsky, L",,10.0,0.0,0.0,0.0,,
CSC 492,39.0,****,2218,Ind,,,,"Smilkstein, T",,10.0,0.0,0.0,0.0,,
CSC 492,40.0,****,2218,Ind,,,,"Costello, E",,10.0,0.0,0.0,0.0,,
CSC 492 /0,41.0,****,2218,Ind,,,,,,10.0,0.0,0.0,0.0,,
CSC 492,42.0,****,2218,Ind,,,,"Lehr, J",,10.0,0.0,0.0,0.0,,
CSC 492,43.0,****,2218,Ind,,,,"Sun, D",,10.0,0.0,0.0,0.0,,
CSC 492,44.0,****,2218,Ind,,,,"Lupo, C",,10.0,1.0,0.0,0.0,,
CSC 492 /0,45.0,****,2218,Ind,,,,,,10.0,0.0,0.0,0.0,,
CSC 492 /0,1.0,****,2222,Ind,,,,,,0.0,0.0,0.0,0.0,,
CSC 492,2.0,****,2222,Ind,,,,"Anderson, P",,10.0,2.0,0.0,0.0,,
CSC 492,3.0,****,2222,Ind,,,,"Beard, S",,10.0,0.0,0.0,0.0,,
CSC 492,4.0,****,2222,Ind,,,,"Bellardo, J",,10.0,0.0,0.0,0.0,,
CSC 492,5.0,****,2222,Ind,,,,"Clements, J",,10.0,0.0,0.0,0.0,,
CSC 492,6.0,****,2222,Ind,,,,"da Silva, B",,10.0,0.0,0.0,0.0,,
CSC 492,7.0,****,2222,Ind,,,,"Canaan, R",,10.0,0.0,0.0,0.0,,
CSC 492,8.0,****,2222,Ind,,,,"DeBruhl, B",,10.0,0.0,0.0,0.0,,
CSC 492,9.0,****,2222,Ind,,,,"Dekhtyar, A",,10.0,0.0,0.0,0.0,,
CSC 492,10.0,****,2222,Ind,,,,"Eckhardt, C",,10.0,1.0,0.0,0.0,,
CSC 492,11.0,****,2222,Ind,,,,"Fang, D",,10.0,1.0,0.0,0.0,,
CSC 492,12.0,****,2222,Ind,,,,"Gharibyan, H",,10.0,0.0,0.0,0.0,,
CSC 492,13.0,****,2222,Ind,,,,"Grow, A",,10.0,0.0,0.0,0.0,,
CSC 492,14.0,****,2222,Ind,,,,"Haungs, M",,10.0,1.0,0.0,0.0,,
CSC 492,15.0,****,2222,Ind,,,,"Kazerouni, A",,10.0,0.0,0.0,0.0,,
CSC 492,16.0,****,2222,Ind,,,,"Keen, A",,10.0,0.0,0.0,0.0,,
CSC 492,17.0,****,2222,Ind,,,,"Khosmood, F",,10.0,0.0,0.0,0.0,,
CSC 492,18.0,****,2222,Ind,,,,"Kurfess, F",,10.0,0.0,0.0,0.0,,
CSC 492,19.0,****,2222,Ind,,,,"Lupo, C",,10.0,0.0,0.0,0.0,,
CSC 492,20.0,****,2222,Ind,,,,"Migler, T",,10.0,0.0,0.0,0.0,,
CSC 492,21.0,****,2222,Ind,,,,"Mukherjee, J",,10.0,0.0,0.0,0.0,,
CSC 492,22.0,****,2222,Ind,,,,"Nico, P",,10.0,0.0,0.0,0.0,,
CSC 492,23.0,****,2222,Ind,,,,"Pantoja, M",,10.0,0.0,0.0,0.0,,
CSC 492,24.0,****,2222,Ind,,,,"Peterson, Z",,10.0,1.0,0.0,0.0,,
CSC 492,25.0,****,2222,Ind,,,,"Rwebangira, M",,10.0,0.0,0.0,0.0,,
CSC 492,26.0,****,2222,Ind,,,,"Seng, J",,10.0,0.0,0.0,0.0,,
CSC 492,27.0,****,2222,Ind,,,,"Smith, H",,10.0,0.0,0.0,0.0,,
CSC 492,28.0,****,2222,Ind,,,,"Stanchev, L",,10.0,0.0,0.0,0.0,,
CSC 492,29.0,****,2222,Ind,,,,"Turner, F",,10.0,0.0,0.0,0.0,,
CSC 492 /0,30.0,****,2222,Ind,,,,,,10.0,0.0,0.0,0.0,,
CSC 492,31.0,****,2222,Ind,,,,"Ventura, J",,10.0,0.0,0.0,0.0,,
CSC 492,32.0,****,2222,Ind,,,,"Wood, Z",,10.0,0.0,0.0,0.0,,
CSC 492,33.0,****,2222,Ind,,,,"Benson, B",,10.0,0.0,0.0,0.0,,
CSC 492,34.0,****,2222,Ind,,,,"Callenes-Sloan, J",,10.0,0.0,0.0,0.0,,
CSC 492,35.0,****,2222,Ind,,,,"Danowitz, A",,10.0,0.0,0.0,0.0,,
CSC 492,36.0,****,2222,Ind,,,,"Mealy, B",,10.0,0.0,0.0,0.0,,
CSC 492,37.0,****,2222,Ind,,,,"Oliver, J",,10.0,0.0,0.0,0.0,,
CSC 492,38.0,****,2222,Ind,,,,"Slivovsky, L",,10.0,0.0,0.0,0.0,,
CSC 492,39.0,****,2222,Ind,,,,"Smilkstein, T",,10.0,0.0,0.0,0.0,,
CSC 492,40.0,****,2222,Ind,,,,"Costello, E",,10.0,0.0,0.0,0.0,,
CSC 492 /0,41.0,****,2222,Ind,,,,,,10.0,0.0,0.0,0.0,,
CSC 492,42.0,****,2222,Ind,,,,"Lehr, J",,10.0,0.0,0.0,0.0,,
CSC 492,43.0,****,2222,Ind,,,,"Sun, D",,10.0,0.0,0.0,0.0,,
CSC 492 /0,44.0,****,2222,Ind,,,,,,10.0,0.0,0.0,0.0,,
CSC 492 /0,45.0,****,2222,Ind,,,,,,10.0,0.0,0.0,0.0,,
CSC 492,2.0,****,2224,Ind,,,,"Anderson, P",,10.0,,,,,
CSC 492,3.0,****,2224,Ind,,,,"Beard, S",,10.0,,,,,
CSC 492,4.0,****,2224,Ind,,,,"Bellardo, J",,10.0,,,,,
CSC 492,5.0,****,2224,Ind,,,,"Clements, J",,10.0,,,,,
CSC 492,6.0,****,2224,Ind,,,,"da Silva, B",,10.0,,,,,
CSC 492,7.0,****,2224,Ind,,,,"DeBruhl, B",,10.0,,,,,
CSC 492,8.0,****,2224,Ind,,,,"Lupo, C",,10.0,,,,,
CSC 492,9.0,****,2224,Ind,,,,"Eckhardt, C",,10.0,,,,,
CSC 492,10.0,****,2224,Ind,,,,"Eisty, N",,10.0,,,,,
CSC 492,11.0,****,2224,Ind,,,,"Fang, D",,10.0,,,,,
CSC 492,12.0,****,2224,Ind,,,,"Gharibyan, H",,10.0,,,,,
CSC 492,13.0,****,2224,Ind,,,,"Haungs, M",,10.0,,,,,
CSC 492,14.0,****,2224,Ind,,,,"Janzen, D",,10.0,,,,,
CSC 492,15.0,****,2224,Ind,,,,"Kazerouni, A",,10.0,,,,,
CSC 492,16.0,****,2224,Ind,,,,"Keen, A",,10.0,,,,,
CSC 492,17.0,****,2224,Ind,,,,"Khosmood, F",,10.0,,,,,
CSC 492,18.0,****,2224,Ind,,,,"Lupo, C",,10.0,,,,,
CSC 492,19.0,****,2224,Ind,,,,"Lupo, C",,10.0,,,,,
